TRADEID,TRADETYPE,ASSETID,PAYREC,FIXFLT,STARTDATE,ENDDATE,FIXINGDATE,IDAYS,RATE,FORWARD,SPREAD,ALLINRATE,NOTIONAL,PAYDATE,FLOWS,TRANSACTION_TYPE,DAYS,CCY,ZERO,DISCOUNT,PRESENTVALUE,ASOFDATE
4925093,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,-200000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925094,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,200000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925094,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,-1252493.62,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925099,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,33857474,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925099,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,-20000000,XNL,(null),PLN,(null),(null),(null),20/08/2020
4925100,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,20000000,XNL,(null),PLN,(null),(null),(null),20/08/2020
4925100,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/08/2020,-33857474,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925101,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,950123885,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925101,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-115300000,XNL,(null),GBP,(null),(null),(null),20/08/2020
4925101,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/10/2020,115300000,XNL,(null),GBP,(null),(null),(null),20/08/2020
4925101,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/10/2020,-949191453.9,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925106,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,50000000,XNL,(null),GBP,(null),(null),(null),20/08/2020
4925106,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-411879000,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925106,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/10/2020,411475700,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925106,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/10/2020,-50000000,XNL,(null),GBP,(null),(null),(null),20/08/2020
4925121,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,50000000,XNL,(null),GBP,(null),(null),(null),20/08/2020
4925121,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-412118000,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925121,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/10/2020,411714550,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925121,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/10/2020,-50000000,XNL,(null),GBP,(null),(null),(null),20/08/2020
4925130,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),30/12/2020,10000000,XNL,(null),JPY,(null),(null),(null),20/08/2020
4925130,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),30/12/2020,-603190,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925142,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,25000000,XNL,(null),GBP,(null),(null),(null),20/08/2020
4925142,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-205941750,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925142,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/10/2020,205740550,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925142,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/10/2020,-25000000,XNL,(null),GBP,(null),(null),(null),20/08/2020
4925144,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,68000000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925144,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-425177480,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925144,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/11/2020,424343664,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925144,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/11/2020,-68000000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925145,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),01/09/2020,1252138.84,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925145,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),01/09/2020,-200000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925146,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,33464117.03,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925148,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,68802655.64,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925146,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-4062905,XNL,(null),GBP,(null),(null),(null),20/08/2020
4925146,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/11/2020,4213354,XNL,(null),GBP,(null),(null),(null),20/08/2020
4925146,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/11/2020,-34649780.63,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925148,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-1161030301,XNL,(null),JPY,(null),(null),(null),20/08/2020
4925148,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/11/2020,1182785665,XNL,(null),JPY,(null),(null),(null),20/08/2020
4925148,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/11/2020,-70029190.87,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925150,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),04/01/2021,1248997.8,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925150,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),04/01/2021,-200000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925151,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),01/02/2021,1248107,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925151,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),01/02/2021,-200000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925152,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),01/03/2021,1247176.2,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925152,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),01/03/2021,-200000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925153,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,408280363.8,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925153,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-65309184,XNL,(null),USD,(null),(null),(null),20/08/2020
4925153,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/11/2020,68073909,XNL,(null),USD,(null),(null),(null),20/08/2020
4925153,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/11/2020,-424699503.5,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925154,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),06/04/2021,1246248,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925154,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),06/04/2021,-200000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925155,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),03/05/2021,1245559.2,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925155,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),03/05/2021,-200000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925156,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),01/06/2021,1245073,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925156,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),01/06/2021,-200000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925187,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),04/09/2020,17369044.09,XNL,(null),USD,(null),(null),(null),20/08/2020
4925187,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),04/09/2020,-1300000000,XNL,(null),INR,(null),(null),(null),20/08/2020
4925198,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),31/08/2020,4468186.68,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925198,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),31/08/2020,-600000,XNL,(null),EUR,(null),(null),(null),20/08/2020
4925208,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),14/09/2020,37521088.8,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925208,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),14/09/2020,-6000000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925211,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),14/09/2020,6000000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925211,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),14/09/2020,-37520728.8,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925267,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,342144291.7,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925267,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-54703700,XNL,(null),USD,(null),(null),(null),20/08/2020
4925267,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),19/11/2020,60922100,XNL,(null),USD,(null),(null),(null),20/08/2020
4925267,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),19/11/2020,-380269656,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925269,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,23154885.6,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925269,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-2810400,XNL,(null),GBP,(null),(null),(null),20/08/2020
4925269,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),19/11/2020,3247700,XNL,(null),GBP,(null),(null),(null),20/08/2020
4925269,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),19/11/2020,-26716879.28,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925270,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,60000000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925270,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-375250200,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925270,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),19/11/2020,374520300,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925270,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),19/11/2020,-60000000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925273,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,57550265.87,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925273,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-970411700,XNL,(null),JPY,(null),(null),(null),20/08/2020
4925273,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),19/11/2020,879190100,XNL,(null),JPY,(null),(null),(null),20/08/2020
4925273,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),19/11/2020,-52093771.81,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925277,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,134293081.2,XNL,(null),EUR,(null),(null),(null),20/08/2020
4925277,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-1000000000,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925277,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/11/2020,1000000000,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925277,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/11/2020,-134293081.2,XNL,(null),EUR,(null),(null),(null),20/08/2020
4925293,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),26/08/2020,9500000,XNL,(null),CAD,(null),(null),(null),20/08/2020
4925293,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),26/08/2020,-7220786.26,XNL,(null),USD,(null),(null),(null),20/08/2020
4925299,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),25/09/2020,5000000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925299,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),25/09/2020,-31161310,XNL,(null),DKK,(null),(null),(null),20/08/2020
4925395,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,20000000,XNL,(null),NOK,(null),(null),(null),20/08/2020
4925395,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-19570800,XNL,(null),SEK,(null),(null),(null),20/08/2020
4925395,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/09/2020,19568660,XNL,(null),SEK,(null),(null),(null),20/08/2020
4925395,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/09/2020,-20000000,XNL,(null),NOK,(null),(null),(null),20/08/2020
4925398,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),08/09/2020,100000,XNL,(null),GBP,(null),(null),(null),20/08/2020
4925398,FXFWD,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),08/09/2020,-132010,XNL,(null),USD,(null),(null),(null),20/08/2020
4925402,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,130000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925402,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-526919.9,XNL,(null),RON,(null),(null),(null),20/08/2020
4925402,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/09/2020,527969.65,XNL,(null),RON,(null),(null),(null),20/08/2020
4925402,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/09/2020,-130000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925403,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,18000000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925403,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-155628540,XNL,(null),SEK,(null),(null),(null),20/08/2020
4925403,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/09/2020,155579526,XNL,(null),SEK,(null),(null),(null),20/08/2020
4925403,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),21/09/2020,-18000000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925405,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,18000000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925405,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-155718540,XNL,(null),SEK,(null),(null),(null),20/08/2020
4925405,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/10/2020,155622510,XNL,(null),SEK,(null),(null),(null),20/08/2020
4925405,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/10/2020,-18000000,XNL,(null),USD,(null),(null),(null),20/08/2020
4925406,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,608563.5,XNL,(null),RON,(null),(null),(null),20/08/2020
4925406,FXSWAP,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),20/08/2020,-150000,XNL,(null),USD,(null),(null),(null),20/08/2020
